quarter,year,quarter_num,lon,lat,spatial_block_id,ndvi,ndbi,albedo,mndwi,dem,slope,sky_view_factor,building_height,building_fraction,roughness_length,temp_2m,dewpoint_2m,wind_speed_10m,solar_radiation,vapor_pressure_deficit,dist_to_coast,dist_to_water,dist_to_greenspace,lst_celsius
2023_Q4,2023,4,72.82841,19.3193,block_1_3,0.1071,0.0757,0.1791,-0.5741,27.4,7.26,0.814,7.92,25.62,0.109,26.4,22.14,2.14,529.4,1.024,5.039,3.44,3.67,32.08
2023_Q4,2023,4,72.76814,18.86797,block_1_0,0.1651,-0.0564,0.1656,0.5097,8.7,4.3,0.872,9.02,16.24,0.087,28.06,23.55,2.58,528.9,0.947,0.0,0.0,24.91,32.14
2023_Q4,2023,4,72.88766,18.93595,block_2_0,0.2331,-0.0751,0.1584,-0.4356,9.6,2.27,0.894,5.83,14.08,0.05,28.23,23.24,2.58,460.4,1.267,10.052,8.82,10.4,32.48
2023_Q4,2023,4,72.71051,19.02092,block_1_1,0.1923,-0.0957,0.1751,0.4315,9.0,1.59,0.876,8.32,15.91,0.064,26.06,21.68,2.98,551.4,1.175,0.0,0.0,22.85,28.3
2023_Q4,2023,4,72.88135,18.88813,block_2_0,0.2244,-0.0229,0.1872,-0.4387,13.0,2.56,0.904,4.49,13.04,0.067,28.48,24.24,2.02,500.7,1.435,9.239,9.24,14.91,33.33
2023_Q4,2023,4,72.9265,18.98186,block_2_1,0.2167,-0.0662,0.1469,-0.39,13.0,1.06,0.879,8.24,15.46,0.059,27.47,24.37,2.6,533.4,0.954,14.275,3.74,4.05,32.9
2023_Q4,2023,4,72.64676,18.95021,block_0_1,0.1625,-0.2045,0.1647,0.5519,13.2,2.31,0.958,3.0,5.36,0.05,27.87,23.72,2.65,524.3,1.168,0.0,0.0,33.04,30.85
2023_Q4,2023,4,72.83933,19.543,block_2_4,0.1459,0.0182,0.1691,-0.4573,10.0,2.4,0.734,13.39,35.77,0.135,26.15,21.33,2.72,499.4,1.202,6.89,6.89,27.29,32.41
2023_Q4,2023,4,73.06346,19.40647,block_3_3,0.1306,-0.0231,0.1802,-0.4742,15.7,3.95,0.819,9.75,24.11,0.097,26.77,23.36,1.84,547.7,1.201,29.993,21.48,26.23,33.91
2023_Q4,2023,4,72.78376,18.87433,block_1_0,0.2231,-0.0338,0.1889,0.4832,10.9,5.66,0.806,10.47,25.89,0.074,28.12,23.3,3.5,459.6,0.964,0.0,0.0,23.17,31.92
2023_Q4,2023,4,73.09456,18.87383,block_4_0,0.2821,-0.1848,0.1942,-0.4139,17.7,1.89,0.902,3.21,13.9,0.05,28.3,24.27,1.78,506.1,1.179,31.582,16.41,19.89,32.61
2023_Q4,2023,4,72.66898,19.35613,block_0_3,0.2169,-0.1588,0.1683,0.4884,8.8,3.45,0.86,9.33,17.9,0.118,26.08,23.36,2.78,577.1,1.225,0.0,0.0,15.1,31.07
2023_Q4,2023,4,72.98422,19.00643,block_3_1,0.599,-0.2692,0.181,-0.4441,14.6,1.8,0.98,3.0,2.0,0.05,28.07,23.06,1.91,515.4,1.305,20.413,2.61,2.64,30.74
2023_Q4,2023,4,72.87513,19.48209,block_2_4,0.2613,-0.1222,0.1501,-0.3498,16.2,1.73,0.871,5.32,17.83,0.052,27.06,22.43,1.9,586.8,1.344,10.457,10.46,21.7,32.32
2023_Q4,2023,4,73.01771,19.52163,block_3_4,0.1741,-0.1137,0.1458,-0.4352,9.8,5.76,0.925,3.24,10.25,0.054,25.84,21.77,1.91,565.9,0.896,25.553,25.55,33.58,31.68
2023_Q4,2023,4,72.90366,19.34302,block_2_3,0.2315,-0.0093,0.1553,-0.4993,78.1,6.57,0.866,5.25,18.62,0.05,27.19,21.81,2.87,524.5,1.259,13.015,10.01,11.89,31.82
2023_Q4,2023,4,72.72991,19.05758,block_1_1,0.1615,-0.0845,0.1836,0.5336,9.6,4.4,0.884,4.74,16.09,0.083,27.41,23.26,2.84,544.9,1.111,0.0,0.0,18.8,31.41
2023_Q4,2023,4,73.06717,19.43416,block_3_3,0.3119,-0.1214,0.1794,-0.4734,14.2,3.81,0.935,3.0,8.89,0.05,26.63,23.04,1.41,500.8,1.388,30.47,23.65,28.94,31.47
2023_Q4,2023,4,73.0948,19.05339,block_4_1,0.2008,-0.074,0.179,-0.4242,9.4,1.73,0.873,5.97,17.19,0.064,27.68,23.65,1.87,576.9,1.201,32.172,12.77,15.34,33.98
2023_Q4,2023,4,73.01054,19.21216,block_3_2,0.1603,-0.0635,0.187,-0.388,51.3,6.19,0.883,7.26,15.14,0.072,27.76,23.85,1.94,502.9,1.409,23.825,8.97,10.59,33.58
2023_Q4,2023,4,72.83269,18.87717,block_2_0,0.1117,-0.0601,0.1586,-0.3552,10.9,2.98,0.912,3.89,12.0,0.05,26.82,23.18,3.03,576.2,1.16,4.096,4.1,19.09,31.71
2023_Q4,2023,4,72.73587,19.1925,block_1_2,0.211,-0.1098,0.1789,0.4818,9.1,1.36,0.893,4.88,14.6,0.053,26.52,23.15,3.04,568.3,1.164,0.0,0.0,13.7,29.98
2023_Q4,2023,4,72.68008,19.03359,block_0_1,0.2007,-0.0927,0.1606,0.5032,7.8,1.83,0.851,8.56,19.65,0.087,28.52,23.72,3.45,566.9,1.248,0.0,0.0,24.65,32.27
2023_Q4,2023,4,73.02744,19.38767,block_3_3,0.2115,-0.0805,0.2171,-0.4137,14.1,10.32,0.862,5.46,19.06,0.078,27.62,24.32,1.17,591.9,1.314,26.152,18.36,22.33,34.44
2023_Q4,2023,4,72.75947,19.27499,block_1_3,0.2064,-0.0928,0.1542,0.5357,14.2,1.16,0.916,7.15,10.19,0.081,26.34,22.92,2.59,595.8,1.124,0.0,0.0,5.08,30.86
2023_Q4,2023,4,72.95252,19.17788,block_2_2,0.1669,0.066,0.1673,-0.5264,201.9,16.47,0.853,6.84,19.91,0.05,26.99,22.47,1.71,510.3,1.157,17.625,5.67,6.46,32.78
2023_Q4,2023,4,73.0566,19.30012,block_3_3,0.1607,-0.1241,0.1794,-0.3526,10.4,1.66,0.916,5.6,10.82,0.05,26.34,22.7,1.44,531.3,1.139,28.938,14.72,17.78,31.53
2023_Q4,2023,4,72.88389,19.05515,block_2_1,0.1546,0.0408,0.1963,-0.549,16.3,12.28,0.851,8.74,19.61,0.106,26.29,22.26,1.59,538.3,1.173,10.032,8.56,10.07,33.26
2023_Q4,2023,4,72.9623,18.90847,block_3_0,0.2005,-0.0653,0.1376,-0.4162,13.3,7.89,0.922,3.0,10.8,0.05,28.23,25.25,2.44,557.0,1.451,17.803,8.63,10.16,34.5
2023_Q4,2023,4,72.77813,19.09443,block_1_1,0.1481,-0.0866,0.1464,0.4808,13.5,1.94,0.841,6.29,22.06,0.092,29.13,25.01,2.98,527.5,1.437,0.0,0.0,12.35,32.21
2023_Q4,2023,4,72.84829,19.26466,block_2_2,0.1598,-0.087,0.196,-0.44,98.7,11.18,0.861,9.31,17.83,0.107,25.59,21.03,2.44,545.0,1.146,6.954,5.63,6.41,30.02
2023_Q4,2023,4,72.85549,18.94181,block_2_0,0.2863,-0.0143,0.1808,-0.5485,7.7,2.42,0.792,12.22,27.28,0.106,28.58,25.28,2.36,537.2,1.455,6.694,6.69,12.73,33.91
2023_Q4,2023,4,72.92607,19.19373,block_2_2,0.2478,-0.0563,0.2133,-0.4721,309.2,27.25,0.889,9.28,13.57,0.085,26.06,21.95,2.18,578.4,0.928,14.898,3.2,3.37,29.88
2023_Q4,2023,4,72.92703,19.3915,block_2_3,0.2815,-0.0669,0.1597,-0.3799,25.3,3.4,0.893,5.94,14.18,0.052,25.86,22.74,1.26,511.0,0.708,15.621,13.91,16.76,31.68
2023_Q4,2023,4,72.85926,19.49948,block_2_4,0.2648,-0.1404,0.1444,-0.4355,9.2,1.35,0.835,6.31,22.97,0.066,28.01,25.27,2.51,518.4,1.256,8.846,8.85,23.0,32.93
2023_Q4,2023,4,72.64971,19.07514,block_0_1,0.3093,-0.1724,0.1862,0.5558,9.1,1.35,0.966,4.69,3.48,0.05,28.92,22.1,2.77,590.3,1.539,0.0,0.0,25.57,31.91
2023_Q4,2023,4,72.90097,19.22036,block_2_2,0.5674,-0.2542,0.1498,-0.3983,332.9,27.02,0.98,3.0,2.0,0.05,24.55,20.01,2.12,521.5,1.223,12.346,1.26,0.95,24.96
2023_Q4,2023,4,72.85959,19.08143,block_2_1,0.1153,0.104,0.1652,-0.526,17.5,4.77,0.784,11.88,28.59,0.134,29.93,25.42,2.41,547.8,1.544,7.563,6.83,7.91,37.01
2023_Q4,2023,4,72.9769,19.26571,block_3_2,0.1004,0.0147,0.1593,-0.4092,142.0,14.41,0.844,6.47,21.51,0.097,25.43,20.59,2.14,540.9,0.98,20.461,7.44,8.67,32.1
2023_Q4,2023,4,72.72657,18.88281,block_1_0,0.1813,-0.017,0.215,0.4714,13.0,4.89,0.807,9.66,26.01,0.103,26.76,22.61,3.03,508.9,1.272,0.0,0.0,27.75,30.81
2023_Q4,2023,4,73.14732,18.87287,block_4_0,0.1807,0.0115,0.1653,-0.4583,7.8,1.2,0.779,3.71,32.64,0.05,26.96,22.41,1.2,523.9,1.014,37.118,19.87,24.21,34.07
2023_Q4,2023,4,73.1149,19.24484,block_4_2,0.2064,-0.0456,0.1611,-0.3931,11.2,0.98,0.835,10.42,21.44,0.106,28.96,25.25,0.91,527.9,1.311,34.886,17.85,21.69,35.52
2023_Q4,2023,4,73.01935,19.08261,block_3_1,0.1431,0.0147,0.1715,-0.3869,12.6,1.83,0.806,8.93,26.39,0.075,25.37,21.39,2.48,574.7,1.024,24.342,9.37,11.09,33.18
2023_Q4,2023,4,72.80967,19.1357,block_1_2,0.1973,-0.092,0.1524,-0.401,17.4,4.88,0.896,6.12,13.66,0.051,27.87,23.06,2.56,572.3,1.269,2.493,2.49,7.55,32.33
2023_Q4,2023,4,72.92357,19.18138,block_2_2,0.1503,-0.0376,0.167,-0.4468,268.8,22.65,0.763,12.99,31.41,0.119,25.6,22.07,2.25,506.8,1.095,14.596,4.12,4.52,31.06
2023_Q4,2023,4,72.90252,19.14846,block_2_2,0.6072,-0.3663,0.1825,-0.4504,156.9,15.38,0.98,3.0,2.0,0.05,25.73,24.26,3.08,516.8,1.358,12.282,2.4,2.37,26.8
2023_Q4,2023,4,73.01979,18.93877,block_3_0,0.1366,-0.1462,0.1757,-0.4225,9.8,1.37,0.979,3.15,2.0,0.05,25.35,20.47,2.06,595.8,0.85,23.935,7.9,9.25,30.85
2023_Q4,2023,4,72.85863,19.49887,block_2_4,0.2158,-0.1142,0.2069,-0.3635,11.4,3.55,0.902,5.13,13.14,0.05,25.3,21.81,1.8,544.4,1.159,8.778,8.78,22.92,30.33
2023_Q4,2023,4,72.88672,18.96225,block_2_1,0.25,-0.0927,0.1752,-0.3817,8.7,7.17,0.917,4.34,11.02,0.05,27.51,24.05,2.3,533.9,1.091,10.037,7.51,8.76,32.09
2023_Q4,2023,4,73.02198,19.0861,block_3_1,0.114,-0.0129,0.1708,-0.3405,13.3,1.45,0.865,6.78,18.1,0.056,26.2,22.04,1.33,455.5,1.07,24.629,9.75,11.56,32.19
2023_Q4,2023,4,72.85225,19.15,block_2_2,0.5989,-0.2295,0.1647,-0.435,62.3,6.26,0.948,3.0,6.83,0.05,28.37,23.53,3.39,546.6,1.135,7.009,2.83,2.91,29.7
2023_Q4,2023,4,73.0268,19.33477,block_3_3,0.1606,-0.1074,0.126,-0.3373,15.4,4.13,0.877,5.63,16.83,0.053,26.9,23.69,2.03,607.2,1.077,25.918,14.64,17.68,34.51
2023_Q4,2023,4,72.98601,18.90847,block_3_0,0.2596,-0.1303,0.1584,-0.5531,10.0,3.29,0.813,10.1,24.87,0.102,28.94,25.24,2.31,525.2,1.328,20.292,8.92,10.52,34.77
2023_Q4,2023,4,72.94079,19.0103,block_2_1,0.6293,-0.2243,0.2198,-0.4966,11.5,4.96,0.955,4.38,5.23,0.078,27.92,23.5,2.88,552.5,1.371,15.865,2.36,2.32,29.49
2023_Q4,2023,4,72.82724,19.43896,block_1_4,0.2156,-0.0459,0.1833,-0.4547,14.2,2.53,0.84,8.71,21.21,0.122,27.86,23.27,2.75,493.8,1.374,5.293,5.29,15.69,31.52
2023_Q4,2023,4,73.0212,19.30346,block_3_3,0.2446,-0.1377,0.1927,-0.4061,25.3,3.36,0.899,3.0,14.34,0.05,27.29,23.52,1.54,586.3,1.368,25.231,12.42,14.9,32.39
2023_Q4,2023,4,72.97661,18.85117,block_3_0,0.0332,0.0006,0.1763,-0.3731,12.3,1.06,0.863,6.4,18.69,0.07,24.46,20.45,1.14,492.8,1.268,19.126,13.79,16.61,31.5
2023_Q4,2023,4,73.05006,19.35686,block_3_3,0.3282,-0.1679,0.223,-0.4373,7.4,1.78,0.98,3.0,2.0,0.061,27.13,25.07,1.57,522.3,1.287,28.43,17.41,21.14,30.82
2023_Q4,2023,4,72.83477,19.09062,block_2_1,0.2442,-0.0814,0.1752,-0.4865,15.9,7.96,0.91,8.82,10.47,0.099,26.99,22.52,2.11,516.9,0.849,4.987,4.99,8.12,30.62
2023_Q4,2023,4,72.77082,19.39761,block_1_3,0.1608,-0.1147,0.1813,0.5342,15.1,1.9,0.92,3.0,11.15,0.05,28.31,24.93,2.82,511.5,1.202,0.0,0.0,11.26,31.11
2023_Q4,2023,4,72.64789,18.90885,block_0_0,0.2107,-0.1415,0.2088,0.4899,14.2,3.34,0.9,3.53,14.03,0.05,25.54,21.92,3.29,499.5,1.049,0.0,0.0,34.3,27.29
2023_Q4,2023,4,72.91361,19.10655,block_2_1,0.2991,-0.0541,0.1874,-0.617,62.9,5.19,0.909,4.74,12.17,0.054,27.0,24.7,2.26,581.9,1.145,13.314,5.28,5.98,32.51
2023_Q4,2023,4,73.02566,19.17616,block_3_2,0.267,-0.1071,0.2103,-0.503,28.0,6.19,0.944,4.7,6.77,0.082,26.02,23.12,1.76,574.6,1.169,25.299,10.96,13.08,31.79
2023_Q4,2023,4,72.96755,19.47862,block_3_4,0.2636,-0.0578,0.1592,-0.5205,11.1,6.93,0.878,6.63,16.24,0.074,27.91,23.6,2.64,502.2,1.44,20.15,20.15,26.51,32.76
2023_Q4,2023,4,72.98859,19.51379,block_3_4,0.2581,-0.0918,0.1806,-0.4936,13.4,1.27,0.869,6.26,17.81,0.05,29.5,24.17,2.79,505.0,1.61,22.47,22.47,30.91,35.22
2023_Q4,2023,4,72.79517,19.14,block_1_2,0.1781,-0.0691,0.2125,-0.5091,14.2,2.45,0.867,7.54,17.54,0.073,28.01,22.98,3.33,575.0,1.394,0.984,0.98,8.98,31.72
2023_Q4,2023,4,73.13289,19.21525,block_4_2,0.1739,-0.0299,0.1879,-0.3812,14.7,3.07,0.863,8.26,17.86,0.068,27.83,23.61,2.38,484.5,1.275,36.682,19.23,23.41,33.45
2023_Q4,2023,4,72.64395,19.13186,block_0_2,0.1524,-0.1305,0.2235,0.5639,12.1,3.18,0.956,3.0,5.65,0.05,26.96,22.04,1.47,531.9,1.149,0.0,0.0,24.84,29.82
2023_Q4,2023,4,72.68133,19.01322,block_0_1,0.2262,-0.1474,0.2112,0.5443,10.7,1.01,0.915,3.0,11.92,0.05,26.72,23.36,3.26,511.0,1.079,0.0,0.0,25.8,28.58
2023_Q4,2023,4,73.02614,19.08509,block_3_1,0.2135,-0.0367,0.1905,-0.4386,15.7,6.8,0.875,4.19,17.69,0.05,27.08,22.09,1.59,539.5,1.112,25.062,9.88,11.72,33.37
2023_Q4,2023,4,72.7712,19.43191,block_1_3,0.0822,-0.0015,0.1522,0.5279,11.6,2.56,0.865,6.1,18.41,0.05,28.22,23.1,3.07,524.5,1.295,0.0,0.0,14.95,32.79
2023_Q4,2023,4,72.72111,19.45372,block_1_4,0.1712,-0.1308,0.1784,0.457,11.5,1.28,0.925,3.0,10.32,0.05,28.71,24.48,3.08,603.4,1.346,0.0,0.0,18.97,31.85
2023_Q4,2023,4,72.81591,19.42297,block_1_3,0.1975,0.0045,0.1767,-0.4263,11.2,3.53,0.889,8.1,13.95,0.09,26.37,22.76,3.13,573.0,1.301,4.053,4.05,13.75,30.99
2023_Q4,2023,4,72.63941,18.83459,block_0_0,0.2536,-0.1691,0.1929,0.4363,16.0,1.65,0.946,3.0,7.18,0.05,27.23,22.38,2.61,526.1,0.9,0.0,0.0,38.34,29.48
2023_Q4,2023,4,72.93308,19.08737,block_2_1,0.1453,0.0112,0.172,-0.5448,37.8,6.07,0.84,8.11,21.5,0.109,27.47,23.78,2.48,526.2,1.216,15.298,7.63,8.91,35.0
2023_Q4,2023,4,72.86277,19.32008,block_2_3,0.1276,0.03,0.1753,-0.4007,63.6,9.15,0.821,6.25,25.11,0.069,27.84,24.97,2.83,514.7,1.454,8.649,6.07,6.96,33.41
2023_Q4,2023,4,72.74109,19.53566,block_1_4,0.2223,-0.0897,0.1896,0.4485,10.5,1.03,0.927,5.62,9.09,0.066,27.54,22.29,2.75,541.3,1.475,0.0,0.0,26.88,30.62
2023_Q4,2023,4,73.03907,18.85697,block_3_0,0.1846,-0.1585,0.1629,-0.4015,17.1,6.73,0.925,3.0,10.37,0.05,26.02,22.03,2.08,578.5,1.164,25.702,14.84,17.92,31.17
2023_Q4,2023,4,73.0108,18.85875,block_3_0,0.214,-0.0278,0.1582,-0.424,13.0,3.02,0.864,5.56,18.8,0.05,26.76,23.08,2.55,500.9,1.379,22.739,13.75,16.56,33.2
2023_Q4,2023,4,72.98448,18.94871,block_3_1,0.1583,-0.1038,0.1719,-0.398,8.8,0.84,0.877,7.61,16.01,0.108,26.53,22.64,1.93,505.4,1.029,20.259,5.5,6.25,32.47
2023_Q4,2023,4,73.11522,19.50884,block_4_4,0.1382,-0.0943,0.1769,-0.3667,16.8,2.85,0.882,4.49,16.43,0.05,24.45,20.42,1.86,544.5,1.215,35.751,31.4,38.63,31.01
2023_Q4,2023,4,72.78728,19.12804,block_1_2,0.1643,-0.052,0.1537,0.4613,11.7,4.78,0.859,5.23,19.61,0.053,28.08,23.72,1.72,564.8,1.231,0.117,0.12,10.04,32.7
2023_Q4,2023,4,72.78737,19.08128,block_1_1,0.2062,-0.0522,0.1748,0.4055,14.6,1.34,0.876,4.65,17.35,0.05,29.39,24.26,3.0,516.2,1.261,0.0,0.0,12.36,32.45
2023_Q4,2023,4,73.02527,19.14601,block_3_2,0.156,-0.0967,0.1629,-0.3861,21.4,4.3,0.908,6.96,11.55,0.071,27.24,23.16,2.04,504.4,1.299,25.163,12.2,14.63,33.75
2023_Q4,2023,4,72.7387,18.91605,block_1_0,0.1844,-0.0303,0.1739,0.4787,12.1,1.68,0.888,7.7,14.28,0.075,27.14,22.42,2.34,486.7,0.984,0.0,0.0,25.04,31.04
2023_Q4,2023,4,73.12589,19.43863,block_4_4,0.2231,-0.0903,0.1711,-0.4552,11.6,2.84,0.85,9.53,19.38,0.119,25.4,21.93,1.39,552.6,0.895,36.65,27.07,33.21,32.24
2023_Q4,2023,4,72.75932,19.1802,block_1_2,0.2853,-0.0608,0.1516,0.4073,11.5,5.33,0.848,7.94,20.28,0.09,25.74,22.63,3.41,567.2,1.176,0.0,0.0,13.11,29.15
2023_Q4,2023,4,72.71842,19.18337,block_1_2,0.2182,-0.0501,0.1489,0.5235,9.3,1.62,0.804,13.07,25.1,0.098,26.77,21.83,3.04,592.7,1.06,0.0,0.0,15.52,30.97
2023_Q4,2023,4,72.8535,19.4086,block_2_3,0.0332,0.0456,0.1729,-0.3998,11.2,3.0,0.797,9.06,27.68,0.122,27.49,22.67,2.84,494.8,1.276,7.954,7.95,13.3,34.33
2023_Q4,2023,4,72.64813,18.96277,block_0_1,0.107,0.0259,0.2152,0.4407,12.7,1.66,0.91,7.45,11.04,0.066,26.96,23.9,2.0,522.8,1.233,0.0,0.0,32.01,31.73
2023_Q4,2023,4,72.97463,19.02382,block_3_1,0.1889,0.0232,0.2241,-0.3922,9.9,1.14,0.787,9.8,28.98,0.076,26.29,22.89,1.76,525.3,1.386,19.461,2.95,3.06,33.5
2023_Q4,2023,4,73.0272,19.04604,block_3_1,0.02,0.1542,0.1419,-0.4313,11.3,1.42,0.827,8.37,23.4,0.091,27.86,22.74,2.43,531.4,1.063,25.051,7.47,8.71,35.97
2023_Q4,2023,4,72.81936,19.02571,block_1_1,0.1984,-0.0386,0.1799,-0.4464,17.4,8.83,0.876,7.58,16.22,0.072,25.92,20.64,3.09,506.6,1.168,3.164,3.16,15.04,29.82
2023_Q4,2023,4,72.80141,19.08072,block_1_1,0.0952,-0.0027,0.1644,-0.4652,13.0,2.13,0.832,9.68,22.13,0.068,26.73,21.76,3.11,481.2,1.195,1.453,1.45,11.28,31.7
2023_Q4,2023,4,72.98525,19.37864,block_3_3,0.1872,-0.0343,0.1349,-0.4916,23.3,3.64,0.795,8.12,28.43,0.071,26.76,24.16,2.01,514.3,1.416,21.694,15.94,19.3,33.41
2023_Q4,2023,4,72.89421,19.43731,block_2_4,0.2701,-0.1214,0.161,-0.4871,16.1,2.43,0.915,3.0,11.97,0.05,25.9,20.55,2.59,503.7,0.976,12.32,12.32,18.17,31.34
2023_Q4,2023,4,72.87663,18.90369,block_2_0,0.1122,-0.0038,0.1382,-0.3723,10.1,1.81,0.822,5.71,25.19,0.05,27.22,24.07,3.09,507.9,1.197,8.793,8.79,13.82,32.72
2023_Q4,2023,4,72.86317,18.86187,block_2_0,0.1658,0.0415,0.1609,-0.5598,11.4,9.63,0.843,3.0,22.95,0.05,26.89,24.58,3.0,454.5,0.977,7.248,7.25,18.4,31.28
2023_Q4,2023,4,73.08029,18.9861,block_4_1,0.2266,-0.0617,0.1772,-0.4214,12.7,1.75,0.889,4.85,15.28,0.057,26.05,21.99,2.05,508.6,1.181,30.437,10.68,12.72,31.12
2023_Q4,2023,4,72.64283,19.47392,block_0_4,0.255,-0.0806,0.1052,0.5316,11.8,1.59,0.853,5.47,20.5,0.08,24.77,21.16,2.84,578.0,1.197,0.0,0.0,25.4,29.58
2023_Q4,2023,4,72.91821,19.0028,block_2_1,0.2111,-0.1202,0.163,-0.3768,11.6,12.78,0.951,7.85,4.45,0.096,27.65,21.37,2.99,528.4,1.303,13.47,4.02,4.4,32.2
2023_Q4,2023,4,72.88603,19.41794,block_2_3,0.1448,-0.081,0.1772,-0.4324,12.4,1.24,0.835,7.26,22.53,0.081,27.07,22.57,1.63,543.4,1.041,11.399,11.4,15.9,33.43
2023_Q4,2023,4,72.77572,18.9009,block_1_0,0.0568,-0.0524,0.1988,0.5594,7.3,10.64,0.873,8.69,16.19,0.098,27.36,22.85,2.66,505.5,1.371,0.0,0.0,22.26,31.08
2023_Q4,2023,4,72.77356,18.96638,block_1_1,0.1424,-0.0604,0.1679,0.464,15.3,2.73,0.864,4.35,19.23,0.067,26.31,23.43,2.85,501.7,1.169,0.0,0.0,19.93,29.87
2023_Q4,2023,4,72.86856,19.13396,block_2_2,0.6118,-0.1251,0.1856,-0.437,65.8,6.47,0.852,7.69,19.82,0.068,26.06,21.92,2.9,552.7,1.091,8.671,2.22,2.15,28.96
2023_Q4,2023,4,72.64259,19.28181,block_0_3,0.2409,-0.203,0.1838,0.5739,7.7,4.55,0.967,3.69,3.59,0.05,30.14,27.59,2.52,441.5,1.357,0.0,0.0,16.65,32.51
2023_Q4,2023,4,72.8656,19.17196,block_2_2,0.6495,-0.2748,0.1674,-0.4651,121.8,10.1,0.98,3.0,2.0,0.051,26.38,22.51,1.87,512.6,1.141,8.48,2.8,2.87,27.14
2023_Q4,2023,4,73.09211,18.98235,block_4_1,0.2367,-0.0245,0.2089,-0.5494,13.0,11.84,0.918,3.77,11.2,0.05,28.39,24.54,1.5,482.6,1.372,31.666,11.71,14.01,33.99
2023_Q4,2023,4,73.0286,18.93653,block_3_0,0.1835,-0.1153,0.1632,-0.3592,13.1,4.73,0.915,3.0,11.94,0.05,26.89,22.18,1.86,541.3,1.06,24.853,8.56,10.08,32.43
2023_Q4,2023,4,72.77484,19.05765,block_1_1,0.286,-0.1266,0.1683,0.5014,7.4,1.75,0.875,8.1,16.1,0.065,28.12,23.64,2.92,550.1,1.31,0.0,0.0,15.07,31.67
2023_Q4,2023,4,72.66185,19.31972,block_0_3,0.1863,-0.078,0.1987,0.5137,8.3,1.05,0.881,5.39,16.19,0.05,28.04,24.46,2.43,542.1,1.264,0.0,0.0,14.67,31.68
2023_Q4,2023,4,72.83747,18.87439,block_2_0,0.2664,-0.1179,0.1648,-0.4088,9.7,5.58,0.92,5.04,10.32,0.05,27.72,24.5,2.7,493.7,1.301,4.588,4.59,18.97,30.45
2023_Q4,2023,4,72.79368,19.54558,block_1_4,0.2148,-0.0827,0.151,-0.4422,12.7,11.56,0.851,4.15,21.32,0.05,27.42,22.56,3.33,499.2,1.384,2.105,2.1,27.27,30.41
2023_Q4,2023,4,72.67929,18.96976,block_0_1,0.1541,0.0287,0.1285,0.391,15.5,3.74,0.784,10.1,29.41,0.103,26.4,21.63,2.7,560.9,1.407,0.0,0.0,29.06,31.48
2023_Q4,2023,4,72.77848,19.30654,block_1_3,0.5806,-0.2731,0.1473,0.4532,11.2,5.5,0.974,3.45,2.72,0.05,28.54,24.85,2.69,521.9,1.381,0.0,0.0,2.37,28.91
2023_Q4,2023,4,73.13705,19.31528,block_4_3,0.1942,-0.0305,0.1746,-0.4537,11.2,2.4,0.877,7.07,16.2,0.085,27.13,23.44,1.86,515.0,1.124,37.433,21.36,26.08,33.43
2023_Q4,2023,4,73.13758,19.26868,block_4_2,0.3188,-0.062,0.1359,-0.4488,11.7,3.73,0.9,6.02,13.14,0.055,27.66,23.63,1.06,535.7,1.406,37.343,20.1,24.5,34.75
2023_Q4,2023,4,72.74617,19.13756,block_1_2,0.2442,-0.1,0.138,0.497,15.9,3.8,0.888,6.82,14.61,0.065,26.81,21.95,2.88,505.1,1.2,0.0,0.0,14.12,29.87
2023_Q4,2023,4,72.76253,19.08924,block_1_1,0.1741,-0.0269,0.1516,0.4625,10.1,1.02,0.887,5.25,15.32,0.059,27.51,24.84,3.24,478.7,1.346,0.0,0.0,14.06,30.39
2023_Q4,2023,4,73.08025,18.86613,block_4_0,0.1861,-0.061,0.212,-0.4292,14.3,7.88,0.896,7.35,13.2,0.089,28.17,23.68,1.26,542.3,1.498,30.055,16.1,19.5,34.73
2023_Q4,2023,4,73.03385,19.12497,block_3_2,0.2587,-0.2355,0.2011,-0.3098,11.0,1.93,0.935,3.48,8.61,0.05,27.35,23.65,0.99,473.7,1.304,25.998,13.21,15.89,31.6
2023_Q4,2023,4,73.02963,19.04174,block_3_1,0.0949,0.0627,0.1803,-0.4321,14.2,3.04,0.818,12.32,23.24,0.152,26.19,21.15,1.65,544.3,1.015,25.293,7.43,8.66,33.49
2023_Q4,2023,4,72.91758,19.13385,block_2_2,0.2173,0.0099,0.1239,-0.4567,119.6,11.11,0.772,11.85,30.45,0.12,26.76,22.24,1.63,539.1,0.937,13.817,3.96,4.33,33.94
2023_Q4,2023,4,72.87949,19.31498,block_2_3,0.2174,-0.0995,0.1903,-0.4038,101.9,17.52,0.957,3.0,5.44,0.05,26.51,22.34,1.8,474.7,1.117,10.389,7.31,8.51,30.03
2023_Q4,2023,4,72.68122,19.08306,block_0_1,0.2612,-0.175,0.2156,0.4827,11.0,3.26,0.908,3.0,12.97,0.052,27.24,22.45,1.76,539.5,1.217,0.0,0.0,22.15,29.91
2023_Q4,2023,4,73.10843,19.21276,block_4_2,0.2252,-0.0459,0.1656,-0.4762,10.2,1.07,0.869,3.06,18.98,0.05,27.32,23.83,1.07,504.9,1.359,34.105,17.18,20.85,32.87
